Numéro de support,Date de mise en service,Exploitant,Azimut,Hauteur / sol,Type service,Système,Début,Fin,Unité,Longitude,Latitude
1292181,2021-11-05,FREE MOBILE,320.0,39.7,TEL MOBILE,11.0,778.0,788.0,MHz,2.400833333333334,48.84
1292181,2022-02-18,FREE MOBILE,80.0,40.1,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.400833333333334,48.84
1292181,2022-02-18,FREE MOBILE,320.0,40.1,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.400833333333334,48.84
1292181,2022-02-18,FREE MOBILE,230.0,41.5,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.400833333333334,48.84
1292181,2022-02-22,FREE MOBILE,80.0,40.0,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.400833333333334,48.84
1292181,2022-02-22,FREE MOBILE,230.0,41.1,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.400833333333334,48.84
1292181,2022-02-22,FREE MOBILE,320.0,39.7,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.400833333333334,48.84
1292188,2013-11-28,FREE MOBILE,30.0,42.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.4058333333333333,48.83861111111111
1292188,2013-11-28,FREE MOBILE,30.0,42.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.4058333333333333,48.83861111111111
1292188,2013-11-28,FREE MOBILE,120.0,43.6,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.4058333333333333,48.83861111111111
1292188,2013-11-28,FREE MOBILE,120.0,43.6,TEL MOBILE,2.0,944.9,949.9,MHz,2.4058333333333333,48.83861111111111
1292188,2013-11-28,FREE MOBILE,270.0,42.4,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.4058333333333333,48.83861111111111
1292188,2013-11-28,FREE MOBILE,270.0,42.4,TEL MOBILE,2.0,944.9,949.9,MHz,2.4058333333333333,48.83861111111111
1292188,2016-06-07,FREE MOBILE,30.0,42.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.4058333333333333,48.83861111111111
1292188,2016-06-07,FREE MOBILE,120.0,43.6,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.4058333333333333,48.83861111111111
1292188,2016-06-07,FREE MOBILE,270.0,42.4,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.4058333333333333,48.83861111111111
1292188,2016-11-15,FREE MOBILE,30.0,42.5,TEL MOBILE,4.0,778.0,788.0,MHz,2.4058333333333333,48.83861111111111
1292188,2016-11-15,FREE MOBILE,120.0,43.6,TEL MOBILE,4.0,778.0,788.0,MHz,2.4058333333333333,48.83861111111111
1292188,2016-11-15,FREE MOBILE,270.0,42.4,TEL MOBILE,4.0,778.0,788.0,MHz,2.4058333333333333,48.83861111111111
1292188,2021-10-29,FREE MOBILE,30.0,42.2,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.4058333333333333,48.83861111111111
1292188,2021-10-29,FREE MOBILE,270.0,42.2,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.4058333333333333,48.83861111111111
1292188,2021-10-29,FREE MOBILE,120.0,43.3,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.4058333333333333,48.83861111111111
1292188,2021-10-29,FREE MOBILE,30.0,42.5,TEL MOBILE,11.0,778.0,788.0,MHz,2.4058333333333333,48.83861111111111
1292188,2021-10-29,FREE MOBILE,120.0,43.6,TEL MOBILE,11.0,778.0,788.0,MHz,2.4058333333333333,48.83861111111111
1292188,2021-10-29,FREE MOBILE,270.0,42.4,TEL MOBILE,11.0,778.0,788.0,MHz,2.4058333333333333,48.83861111111111
1292188,2022-02-22,FREE MOBILE,30.0,42.5,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.4058333333333333,48.83861111111111
1292188,2022-02-22,FREE MOBILE,120.0,43.6,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.4058333333333333,48.83861111111111
1292188,2022-02-22,FREE MOBILE,270.0,42.4,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.4058333333333333,48.83861111111111
1292538,2014-01-03,FREE MOBILE,0.0,32.0,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.3152777777777778,48.89388888888889
1292538,2014-01-03,FREE MOBILE,0.0,32.0,TEL MOBILE,2.0,944.9,949.9,MHz,2.3152777777777778,48.89388888888889
1292538,2014-01-03,FREE MOBILE,120.0,32.0,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.3152777777777778,48.89388888888889
1292538,2014-01-03,FREE MOBILE,120.0,32.0,TEL MOBILE,2.0,944.9,949.9,MHz,2.3152777777777778,48.89388888888889
1292538,2014-01-03,FREE MOBILE,240.0,32.0,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.3152777777777778,48.89388888888889
1292538,2014-01-03,FREE MOBILE,240.0,32.0,TEL MOBILE,2.0,944.9,949.9,MHz,2.3152777777777778,48.89388888888889
1292538,2016-05-26,FREE MOBILE,0.0,32.0,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.3152777777777778,48.89388888888889
1292538,2016-05-26,FREE MOBILE,120.0,32.0,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.3152777777777778,48.89388888888889
1292538,2016-05-26,FREE MOBILE,240.0,32.0,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.3152777777777778,48.89388888888889
1292538,2016-08-22,FREE MOBILE,0.0,32.0,TEL MOBILE,4.0,778.0,788.0,MHz,2.3152777777777778,48.89388888888889
1292538,2016-08-22,FREE MOBILE,120.0,32.0,TEL MOBILE,4.0,778.0,788.0,MHz,2.3152777777777778,48.89388888888889
1292538,2016-08-22,FREE MOBILE,240.0,32.0,TEL MOBILE,4.0,778.0,788.0,MHz,2.3152777777777778,48.89388888888889
1292538,2022-08-08,FREE MOBILE,0.0,32.0,TEL MOBILE,11.0,778.0,788.0,MHz,2.3152777777777778,48.89388888888889
1292538,2022-08-08,FREE MOBILE,120.0,32.0,TEL MOBILE,11.0,778.0,788.0,MHz,2.3152777777777778,48.89388888888889
1292538,2022-08-08,FREE MOBILE,240.0,32.0,TEL MOBILE,11.0,778.0,788.0,MHz,2.3152777777777778,48.89388888888889
1292538,2023-02-24,FREE MOBILE,0.0,32.0,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.3152777777777778,48.89388888888889
1292538,2023-02-24,FREE MOBILE,120.0,32.0,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.3152777777777778,48.89388888888889
1292538,2023-02-24,FREE MOBILE,240.0,32.0,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.3152777777777778,48.89388888888889
1297123,2014-01-27,FREE MOBILE,100.0,23.8,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.24,48.833888888888886
1297123,2014-01-27,FREE MOBILE,100.0,23.8,TEL MOBILE,2.0,944.9,949.9,MHz,2.24,48.833888888888886
1297123,2014-01-27,FREE MOBILE,220.0,25.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.24,48.833888888888886
1297123,2014-01-27,FREE MOBILE,220.0,25.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.24,48.833888888888886
1297123,2014-01-27,FREE MOBILE,340.0,25.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.24,48.833888888888886
1297123,2014-01-27,FREE MOBILE,340.0,25.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.24,48.833888888888886
1297123,2016-10-27,FREE MOBILE,100.0,23.8,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.24,48.833888888888886
1297123,2016-10-27,FREE MOBILE,220.0,25.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.24,48.833888888888886
1297123,2016-10-27,FREE MOBILE,340.0,25.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.24,48.833888888888886
1297123,2017-03-24,FREE MOBILE,100.0,23.8,TEL MOBILE,4.0,778.0,788.0,MHz,2.24,48.833888888888886
1297123,2017-03-24,FREE MOBILE,220.0,25.5,TEL MOBILE,4.0,778.0,788.0,MHz,2.24,48.833888888888886
1297123,2017-03-24,FREE MOBILE,340.0,25.5,TEL MOBILE,4.0,778.0,788.0,MHz,2.24,48.833888888888886
1297123,2020-12-15,FREE MOBILE,100.0,23.8,TEL MOBILE,11.0,778.0,788.0,MHz,2.24,48.833888888888886
1297123,2020-12-15,FREE MOBILE,220.0,25.5,TEL MOBILE,11.0,778.0,788.0,MHz,2.24,48.833888888888886
1297123,2020-12-15,FREE MOBILE,340.0,25.5,TEL MOBILE,11.0,778.0,788.0,MHz,2.24,48.833888888888886
1297123,2021-09-24,FREE MOBILE,100.0,23.8,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.24,48.833888888888886
1297123,2021-09-24,FREE MOBILE,220.0,25.5,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.24,48.833888888888886
1297123,2021-09-24,FREE MOBILE,340.0,25.5,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.24,48.833888888888886
1297123,2022-03-31,FREE MOBILE,100.0,26.1,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.24,48.833888888888886
1297123,2022-03-31,FREE MOBILE,220.0,27.3,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.24,48.833888888888886
1297123,2022-03-31,FREE MOBILE,340.0,27.3,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.24,48.833888888888886
1299915,2001-03-01,ORANGE,10.0,30.9,TEL MOBILE,1.0,934.9,943.6,MHz,2.285833333333333,48.88611111111111
1299915,2001-03-01,ORANGE,160.0,30.9,TEL MOBILE,1.0,934.9,943.6,MHz,2.285833333333333,48.88611111111111
1299915,2001-03-01,ORANGE,245.0,30.9,TEL MOBILE,1.0,934.9,943.6,MHz,2.285833333333333,48.88611111111111
1299915,2013-10-08,ORANGE,10.0,30.9,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.285833333333333,48.88611111111111
1299915,2013-10-08,ORANGE,160.0,30.9,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.285833333333333,48.88611111111111
1299915,2013-10-08,ORANGE,245.0,30.9,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.285833333333333,48.88611111111111
1299915,2015-01-13,ORANGE,10.0,30.9,TEL MOBILE,2.0,934.9,943.6,MHz,2.285833333333333,48.88611111111111
1299915,2015-01-13,ORANGE,160.0,30.9,TEL MOBILE,2.0,934.9,943.6,MHz,2.285833333333333,48.88611111111111
1299915,2015-01-13,ORANGE,245.0,30.9,TEL MOBILE,2.0,934.9,943.6,MHz,2.285833333333333,48.88611111111111
1299915,2017-06-21,ORANGE,10.0,30.9,TEL MOBILE,5.0,811.0,821.0,MHz,2.285833333333333,48.88611111111111
1299915,2017-06-21,ORANGE,160.0,30.9,TEL MOBILE,5.0,811.0,821.0,MHz,2.285833333333333,48.88611111111111
1299915,2017-06-21,ORANGE,245.0,30.9,TEL MOBILE,5.0,811.0,821.0,MHz,2.285833333333333,48.88611111111111
1299915,2018-05-31,ORANGE,10.0,30.9,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.285833333333333,48.88611111111111
1299915,2018-05-31,ORANGE,160.0,30.9,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.285833333333333,48.88611111111111
1299915,2018-05-31,ORANGE,245.0,30.9,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.285833333333333,48.88611111111111
1299915,2018-11-30,ORANGE,10.0,30.9,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.285833333333333,48.88611111111111
1299915,2018-11-30,ORANGE,160.0,30.9,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.285833333333333,48.88611111111111
1299915,2018-11-30,ORANGE,245.0,30.9,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.285833333333333,48.88611111111111
1299915,2021-01-13,ORANGE,10.0,30.9,TEL MOBILE,4.0,763.0,773.0,MHz,2.285833333333333,48.88611111111111
1299915,2021-01-13,ORANGE,160.0,30.9,TEL MOBILE,4.0,763.0,773.0,MHz,2.285833333333333,48.88611111111111
1299915,2021-01-13,ORANGE,245.0,30.9,TEL MOBILE,4.0,763.0,773.0,MHz,2.285833333333333,48.88611111111111
1299915,2021-03-16,ORANGE,10.0,31.9,TEL MOBILE,9.0,3710.0,3800.0,MHz,2.285833333333333,48.88611111111111
1299915,2021-03-16,ORANGE,160.0,31.9,TEL MOBILE,9.0,3710.0,3800.0,MHz,2.285833333333333,48.88611111111111
1299915,2021-03-16,ORANGE,245.0,31.9,TEL MOBILE,9.0,3710.0,3800.0,MHz,2.285833333333333,48.88611111111111
1299915,2010-12-15,SFR,0.0,28.7,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.285833333333333,48.88611111111111
1299915,2010-12-15,SFR,120.0,28.9,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.285833333333333,48.88611111111111
1299915,2010-12-15,SFR,240.0,28.7,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.285833333333333,48.88611111111111
1299915,2013-09-05,SFR,0.0,28.7,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.285833333333333,48.88611111111111
1299915,2013-09-05,SFR,120.0,28.9,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.285833333333333,48.88611111111111
1299915,2013-09-05,SFR,240.0,28.7,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.285833333333333,48.88611111111111
1299915,2013-09-17,SFR,0.0,28.7,TEL MOBILE,5.0,801.0,811.0,MHz,2.285833333333333,48.88611111111111
1299915,2013-09-17,SFR,120.0,28.9,TEL MOBILE,5.0,801.0,811.0,MHz,2.285833333333333,48.88611111111111
1299915,2013-09-17,SFR,240.0,28.7,TEL MOBILE,5.0,801.0,811.0,MHz,2.285833333333333,48.88611111111111
1299915,2015-01-28,SFR,0.0,28.7,TEL MOBILE,1.0,951.2,959.9,MHz,2.285833333333333,48.88611111111111
1299915,2015-01-28,SFR,120.0,28.9,TEL MOBILE,1.0,951.2,959.9,MHz,2.285833333333333,48.88611111111111
1299915,2015-01-28,SFR,240.0,28.7,TEL MOBILE,1.0,951.2,959.9,MHz,2.285833333333333,48.88611111111111
1299915,2015-02-25,SFR,0.0,28.7,TEL MOBILE,2.0,951.2,959.9,MHz,2.285833333333333,48.88611111111111
1299915,2015-02-25,SFR,120.0,28.9,TEL MOBILE,2.0,951.2,959.9,MHz,2.285833333333333,48.88611111111111
1299915,2015-02-25,SFR,240.0,28.7,TEL MOBILE,2.0,951.2,959.9,MHz,2.285833333333333,48.88611111111111
1299915,2016-10-10,SFR,0.0,28.7,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.285833333333333,48.88611111111111
1299915,2016-10-10,SFR,120.0,28.9,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.285833333333333,48.88611111111111
1299915,2016-10-10,SFR,240.0,28.7,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.285833333333333,48.88611111111111
1299915,2018-06-07,SFR,0.0,28.7,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.285833333333333,48.88611111111111
1299915,2018-06-07,SFR,120.0,28.9,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.285833333333333,48.88611111111111
1299915,2018-06-07,SFR,240.0,28.7,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.285833333333333,48.88611111111111
1299915,2020-06-29,SFR,0.0,28.7,TEL MOBILE,4.0,758.0,763.0,MHz,2.285833333333333,48.88611111111111
1299915,2020-06-29,SFR,120.0,28.9,TEL MOBILE,4.0,758.0,763.0,MHz,2.285833333333333,48.88611111111111
1299915,2020-06-29,SFR,240.0,28.7,TEL MOBILE,4.0,758.0,763.0,MHz,2.285833333333333,48.88611111111111
1299915,2021-04-07,SFR,0.0,28.9,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.285833333333333,48.88611111111111
1299915,2021-04-07,SFR,120.0,28.9,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.285833333333333,48.88611111111111
1299915,2021-04-07,SFR,240.0,29.4,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.285833333333333,48.88611111111111
1301332,2015-03-03,FREE MOBILE,90.0,28.4,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.38,48.84388888888889
1301332,2015-03-03,FREE MOBILE,90.0,28.4,TEL MOBILE,2.0,944.9,949.9,MHz,2.38,48.84388888888889
1301332,2015-03-03,FREE MOBILE,210.0,28.4,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.38,48.84388888888889
1301332,2015-03-03,FREE MOBILE,210.0,28.4,TEL MOBILE,2.0,944.9,949.9,MHz,2.38,48.84388888888889
1301332,2015-03-03,FREE MOBILE,330.0,28.4,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.38,48.84388888888889
1301332,2015-03-03,FREE MOBILE,330.0,28.4,TEL MOBILE,2.0,944.9,949.9,MHz,2.38,48.84388888888889
1301332,2017-05-16,FREE MOBILE,90.0,28.4,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.38,48.84388888888889
1301332,2017-05-16,FREE MOBILE,210.0,28.4,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.38,48.84388888888889
1301332,2017-05-16,FREE MOBILE,330.0,28.4,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.38,48.84388888888889
1301332,2017-06-26,FREE MOBILE,90.0,28.4,TEL MOBILE,4.0,778.0,788.0,MHz,2.38,48.84388888888889
1301332,2017-06-26,FREE MOBILE,210.0,28.4,TEL MOBILE,4.0,778.0,788.0,MHz,2.38,48.84388888888889
1301332,2017-06-26,FREE MOBILE,330.0,28.4,TEL MOBILE,4.0,778.0,788.0,MHz,2.38,48.84388888888889
1301391,1999-11-26,ORANGE,30.0,38.7,TEL MOBILE,1.0,934.9,943.6,MHz,2.41,48.845
1301391,1999-11-26,ORANGE,140.0,38.4,TEL MOBILE,1.0,934.9,943.6,MHz,2.41,48.845
1301391,1999-11-26,ORANGE,270.0,38.4,TEL MOBILE,1.0,934.9,943.6,MHz,2.41,48.845
1301391,2013-10-08,ORANGE,30.0,38.7,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.41,48.845
1301391,2013-10-08,ORANGE,140.0,38.4,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.41,48.845
1301391,2013-10-08,ORANGE,270.0,38.4,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.41,48.845
1301391,2014-09-11,ORANGE,30.0,38.7,TEL MOBILE,2.0,934.9,943.6,MHz,2.41,48.845
1301391,2014-09-11,ORANGE,140.0,38.4,TEL MOBILE,2.0,934.9,943.6,MHz,2.41,48.845
1301391,2014-09-11,ORANGE,270.0,38.4,TEL MOBILE,2.0,934.9,943.6,MHz,2.41,48.845
1301391,2014-12-18,ORANGE,30.0,38.7,TEL MOBILE,5.0,811.0,821.0,MHz,2.41,48.845
1301391,2014-12-18,ORANGE,140.0,38.4,TEL MOBILE,5.0,811.0,821.0,MHz,2.41,48.845
1301391,2014-12-18,ORANGE,270.0,38.4,TEL MOBILE,5.0,811.0,821.0,MHz,2.41,48.845
1301391,2018-04-19,ORANGE,30.0,38.7,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.41,48.845
1301391,2018-04-19,ORANGE,140.0,38.4,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.41,48.845
1301391,2018-04-19,ORANGE,270.0,38.4,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.41,48.845
1301391,2019-04-29,ORANGE,30.0,38.7,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.41,48.845
1301391,2019-04-29,ORANGE,140.0,38.4,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.41,48.845
1301391,2019-04-29,ORANGE,270.0,38.4,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.41,48.845
1301391,2020-07-29,ORANGE,30.0,38.7,TEL MOBILE,4.0,763.0,773.0,MHz,2.41,48.845
1301391,2020-07-29,ORANGE,140.0,38.4,TEL MOBILE,4.0,763.0,773.0,MHz,2.41,48.845
1301391,2020-07-29,ORANGE,270.0,38.4,TEL MOBILE,4.0,763.0,773.0,MHz,2.41,48.845
1301391,2021-03-19,ORANGE,30.0,39.0,TEL MOBILE,9.0,3710.0,3800.0,MHz,2.41,48.845
1301391,2021-03-19,ORANGE,140.0,38.7,TEL MOBILE,9.0,3710.0,3800.0,MHz,2.41,48.845
1301391,2021-03-19,ORANGE,270.0,38.7,TEL MOBILE,9.0,3710.0,3800.0,MHz,2.41,48.845
1301391,2013-11-28,FREE MOBILE,0.0,36.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.41,48.845
1301391,2013-11-28,FREE MOBILE,0.0,36.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.41,48.845
1301391,2013-11-28,FREE MOBILE,120.0,36.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.41,48.845
1301391,2013-11-28,FREE MOBILE,120.0,36.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.41,48.845
1301391,2013-11-28,FREE MOBILE,240.0,36.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.41,48.845
1301391,2013-11-28,FREE MOBILE,240.0,36.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.41,48.845
1301391,2016-09-19,FREE MOBILE,0.0,36.5,TEL MOBILE,4.0,778.0,788.0,MHz,2.41,48.845
1301391,2016-09-19,FREE MOBILE,120.0,36.5,TEL MOBILE,4.0,778.0,788.0,MHz,2.41,48.845
1301391,2016-09-19,FREE MOBILE,240.0,36.5,TEL MOBILE,4.0,778.0,788.0,MHz,2.41,48.845
1301391,2016-10-12,FREE MOBILE,0.0,36.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.41,48.845
1301391,2016-10-12,FREE MOBILE,120.0,36.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.41,48.845
1301391,2016-10-12,FREE MOBILE,240.0,36.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.41,48.845
1301391,2022-01-27,FREE MOBILE,0.0,36.5,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.41,48.845
1301391,2022-01-27,FREE MOBILE,120.0,36.5,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.41,48.845
1301391,2022-01-27,FREE MOBILE,240.0,36.5,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.41,48.845
1301391,2022-03-25,FREE MOBILE,0.0,36.5,TEL MOBILE,11.0,778.0,788.0,MHz,2.41,48.845
1301391,2022-03-25,FREE MOBILE,120.0,36.5,TEL MOBILE,11.0,778.0,788.0,MHz,2.41,48.845
1301391,2022-03-25,FREE MOBILE,240.0,36.5,TEL MOBILE,11.0,778.0,788.0,MHz,2.41,48.845
1301825,2014-01-10,FREE MOBILE,0.0,35.0,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.410833333333333,48.860277777777775
1301825,2014-01-10,FREE MOBILE,0.0,35.0,TEL MOBILE,2.0,944.9,949.9,MHz,2.410833333333333,48.860277777777775
1301825,2014-01-10,FREE MOBILE,120.0,33.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.410833333333333,48.860277777777775
1301825,2014-01-10,FREE MOBILE,120.0,33.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.410833333333333,48.860277777777775
1301825,2014-01-10,FREE MOBILE,240.0,33.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.410833333333333,48.860277777777775
1301825,2014-01-10,FREE MOBILE,240.0,33.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.410833333333333,48.860277777777775
1301825,2016-11-09,FREE MOBILE,0.0,35.0,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.410833333333333,48.860277777777775
1301825,2016-11-09,FREE MOBILE,120.0,33.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.410833333333333,48.860277777777775
1301825,2016-11-09,FREE MOBILE,240.0,33.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.410833333333333,48.860277777777775
1301825,2017-01-17,FREE MOBILE,0.0,35.0,TEL MOBILE,4.0,778.0,788.0,MHz,2.410833333333333,48.860277777777775
1301825,2017-01-17,FREE MOBILE,120.0,33.5,TEL MOBILE,4.0,778.0,788.0,MHz,2.410833333333333,48.860277777777775
1301825,2017-01-17,FREE MOBILE,240.0,33.5,TEL MOBILE,4.0,778.0,788.0,MHz,2.410833333333333,48.860277777777775
1301825,2021-10-14,FREE MOBILE,0.0,35.0,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.410833333333333,48.860277777777775
1301825,2021-10-14,FREE MOBILE,120.0,33.5,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.410833333333333,48.860277777777775
1301825,2021-10-14,FREE MOBILE,240.0,33.5,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.410833333333333,48.860277777777775
1301825,2022-04-22,FREE MOBILE,0.0,35.0,TEL MOBILE,11.0,778.0,788.0,MHz,2.410833333333333,48.860277777777775
1301825,2022-04-22,FREE MOBILE,120.0,33.5,TEL MOBILE,11.0,778.0,788.0,MHz,2.410833333333333,48.860277777777775
1301825,2022-04-22,FREE MOBILE,240.0,33.5,TEL MOBILE,11.0,778.0,788.0,MHz,2.410833333333333,48.860277777777775
1302469,2014-02-05,SFR,50.0,34.8,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.243888888888889,48.88055555555555
1302469,2014-02-05,SFR,200.0,34.8,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.243888888888889,48.88055555555555
1302469,2014-02-05,SFR,290.0,34.8,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.243888888888889,48.88055555555555
1302469,2015-12-09,SFR,50.0,34.8,TEL MOBILE,2.0,951.2,959.9,MHz,2.243888888888889,48.88055555555555
1302469,2015-12-09,SFR,200.0,34.8,TEL MOBILE,2.0,951.2,959.9,MHz,2.243888888888889,48.88055555555555
1302469,2015-12-09,SFR,290.0,34.8,TEL MOBILE,2.0,951.2,959.9,MHz,2.243888888888889,48.88055555555555
1302469,2015-12-10,SFR,50.0,34.8,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.243888888888889,48.88055555555555
1302469,2015-12-10,SFR,50.0,34.8,TEL MOBILE,5.0,801.0,811.0,MHz,2.243888888888889,48.88055555555555
1302469,2015-12-10,SFR,200.0,34.8,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.243888888888889,48.88055555555555
1302469,2015-12-10,SFR,200.0,34.8,TEL MOBILE,5.0,801.0,811.0,MHz,2.243888888888889,48.88055555555555
1302469,2015-12-10,SFR,290.0,34.8,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.243888888888889,48.88055555555555
1302469,2015-12-10,SFR,290.0,34.8,TEL MOBILE,5.0,801.0,811.0,MHz,2.243888888888889,48.88055555555555
1302469,2016-04-18,SFR,50.0,34.8,TEL MOBILE,1.0,951.2,959.9,MHz,2.243888888888889,48.88055555555555
1302469,2016-04-18,SFR,200.0,34.8,TEL MOBILE,1.0,951.2,959.9,MHz,2.243888888888889,48.88055555555555
1302469,2016-04-18,SFR,290.0,34.8,TEL MOBILE,1.0,951.2,959.9,MHz,2.243888888888889,48.88055555555555
1302469,2016-11-07,SFR,50.0,34.8,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.243888888888889,48.88055555555555
1302469,2016-11-07,SFR,200.0,34.8,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.243888888888889,48.88055555555555
1302469,2016-11-07,SFR,290.0,34.8,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.243888888888889,48.88055555555555
1302469,2018-08-03,SFR,50.0,34.8,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.243888888888889,48.88055555555555
1302469,2018-08-03,SFR,200.0,34.8,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.243888888888889,48.88055555555555
